house_age;total_rooms;total_bedrooms;median_income;ocean_proximity;price
25;5236;1039;3.775;INLAND;93400
32;3551;1037;2.2017;NEAR OCEAN;208300
20;5776;956;6.6447;<1H OCEAN;416800
23;5554;995;5.3886;<1H OCEAN;331900
17;5364;1020;3.2857;INLAND;139100
26;3587;1034;2.6392;NEAR BAY;287500
8;5092;988;3.5625;NEAR BAY;213200
38;4888;1126;4.8304;<1H OCEAN;500001
37;4524;1005;3.5781;<1H OCEAN;366700
13;4284;1042;4.1289;NEAR BAY;179200
23;4503;1156;1.9821;INLAND;93000
13;4452;949;3.1964;INLAND;141500
22;4935;954;3.9825;INLAND;180500
30;4468;959;3.185;<1H OCEAN;168300
4;5687;970;6.5069;<1H OCEAN;243400
22;3568;938;3.1667;<1H OCEAN;161000
26;5591;934;6.5861;<1H OCEAN;417800
26;4802;950;3.7452;INLAND;227700
18;4289;1021;1.3375;INLAND;59600
22;3319;1045;3.6673;<1H OCEAN;283300
19;5015;1013;3.9818;<1H OCEAN;152900
17;5451;1008;3.9191;INLAND;101600
13;6131;1040;3.8156;<1H OCEAN;150700
32;4039;984;3.0321;<1H OCEAN;240000
14;6155;1034;4.2262;INLAND;244300
8;4172;1022;4.0118;NEAR OCEAN;245800
20;7754;976;8.19;<1H OCEAN;361600
28;3306;1025;3.0919;<1H OCEAN;185400
36;3839;1004;2.3859;INLAND;116200
12;4038;1074;1.9698;INLAND;112300
29;7479;977;7.5139;INLAND;398200
19;6300;937;5.9716;<1H OCEAN;262100
28;4603;993;4.5743;<1H OCEAN;382200
24;2924;1013;2.775;<1H OCEAN;291700
12;5241;985;6.4858;<1H OCEAN;285400
4;4952;1000;3.7538;<1H OCEAN;147500
21;4599;986;2.9817;NEAR BAY;225000
36;2796;1041;2.4886;<1H OCEAN;160700
18;4799;1035;2.1182;INLAND;71300
30;5370;1062;3.099;INLAND;66800
17;3845;1051;2.3658;NEAR OCEAN;164100
32;5135;1025;4.1325;NEAR OCEAN;172800
25;3472;956;2.7727;<1H OCEAN;235600
27;2911;972;1.9485;<1H OCEAN;146300
21;3616;1060;2.7464;<1H OCEAN;153100
12;5898;1002;4.7647;<1H OCEAN;254100
9;6169;959;5.1047;INLAND;157900
14;3395;1059;2.964;NEAR OCEAN;319700
27;4001;999;2.561;NEAR OCEAN;234600
22;7554;991;10.06;NEAR OCEAN;500001
15;4273;993;3.5313;<1H OCEAN;213000
24;5203;957;5.163;<1H OCEAN;261000
11;5500;956;4.1071;INLAND;145800
13;7241;1007;7.2216;<1H OCEAN;324600
34;2995;942;2.2402;<1H OCEAN;450000
25;3420;977;3.1033;<1H OCEAN;217900
31;4464;991;4.0425;<1H OCEAN;277900
17;6225;938;5.2881;INLAND;138000
6;6068;1137;3.5167;INLAND;130900
17;4977;994;3.8854;NEAR OCEAN;312300
27;3201;970;2.2377;<1H OCEAN;231700
10;3708;1016;2;<1H OCEAN;165400
5;4944;1164;4.9;<1H OCEAN;255600
27;5266;971;3.8954;INLAND;133000
32;5211;949;4.0931;<1H OCEAN;134200
52;2773;998;1.1859;NEAR BAY;241700
48;4217;1095;1.9152;<1H OCEAN;122300
17;3404;1011;2.9511;<1H OCEAN;282300
28;4465;985;3.5671;INLAND;228500
31;3523;922;3.1792;<1H OCEAN;146400
6;5129;1119;3.625;INLAND;113600
19;7411;1045;6.7785;<1H OCEAN;336100
32;6239;974;6.6188;NEAR OCEAN;380000
4;5465;974;4.4477;<1H OCEAN;174800
26;4257;1031;3.4047;NEAR OCEAN;294500
24;3924;1142;4.0972;NEAR OCEAN;387500
20;3976;953;2.5387;INLAND;160100
14;5315;1037;4.023;<1H OCEAN;208400
26;3543;;2.5504;<1H OCEAN;151300
22;3484;975;3.2609;<1H OCEAN;500001
6;4464;1093;2.3848;INLAND;81600
7;6055;1004;4.436;NEAR OCEAN;135000
12;4839;954;2.8586;<1H OCEAN;163300
40;4850;977;5.0519;NEAR BAY;356100
17;5654;1085;3.0465;INLAND;144100
28;4649;977;3.2674;NEAR BAY;129100
37;4291;1102;1.7945;<1H OCEAN;106300
30;6540;991;6.0663;<1H OCEAN;372600
11;3946;978;2.0179;INLAND;87300
4;6125;1063;4.1179;INLAND;134600
33;4924;1007;3.233;INLAND;99400
30;4367;1033;3.0448;INLAND;192100
28;5173;1069;3.8438;INLAND;130800
19;4022;975;3.0305;<1H OCEAN;140600
14;4985;1238;2.0674;INLAND;65000
28;5096;1011;5.357;<1H OCEAN;355200
25;5939;989;5.6488;<1H OCEAN;234600
31;4175;1004;3.1989;NEAR OCEAN;185400
18;4256;987;4.2935;<1H OCEAN;190000
18;7498;976;8.1248;<1H OCEAN;374000
32;4089;975;3.29;<1H OCEAN;205500
30;2562;959;1.9929;<1H OCEAN;150600
20;6332;991;5.7578;<1H OCEAN;347700
27;3500;1036;2.9222;<1H OCEAN;153700
28;5287;1048;5.457;NEAR BAY;337300
27;3358;1069;1.4589;<1H OCEAN;87500
32;3088;1024;2.2027;<1H OCEAN;192700
32;4202;986;2.2165;NEAR OCEAN;231700
16;5022;1103;2.3963;INLAND;114800
24;5106;1010;4.4375;<1H OCEAN;191500
42;5518;979;8.5842;<1H OCEAN;500001
31;3388;1059;2.4049;<1H OCEAN;159000
22;7274;1002;7.494;NEAR BAY;439200
9;5643;1005;3.2077;INLAND;93300
6;6091;1018;5.1837;NEAR OCEAN;259800
24;2459;1001;2.6782;NEAR BAY;450000
2;6403;1116;4.4871;INLAND;137900
33;6499;998;7.4787;NEAR OCEAN;431300
25;4966;1134;3.8081;<1H OCEAN;286700
18;6476;1082;5.6327;<1H OCEAN;500001
25;3710;1015;3.5445;NEAR OCEAN;286700
16;4507;1049;3.3261;INLAND;118400
29;4317;1037;3.1275;<1H OCEAN;286400
10;5509;969;5.5981;<1H OCEAN;220100
41;4374;1039;2.3611;INLAND;87900
43;4864;972;4.3393;NEAR BAY;217300
27;5532;973;4.7478;<1H OCEAN;243500
19;5076;1034;5.5683;<1H OCEAN;309200
29;6447;1012;8.2816;<1H OCEAN;500001
12;4609;1005;3.4543;NEAR BAY;194500
16;4429;1124;3.2443;INLAND;190700
25;4984;1029;2.2937;INLAND;72300
28;4664;1040;3.9028;<1H OCEAN;367900
28;5274;991;3.57;NEAR OCEAN;109800
12;6217;1019;3.7206;INLAND;146000
29;4169;1047;2.8125;NEAR BAY;157400
5;5743;1074;4.1163;INLAND;172500
27;4401;1033;4.175;<1H OCEAN;500001
31;3894;1017;2.0437;<1H OCEAN;137200
26;5416;1045;2.7909;NEAR BAY;250000
11;4670;1007;3.0341;<1H OCEAN;142300
34;4272;996;1.9829;INLAND;82800
20;5467;1044;5.6986;NEAR BAY;275800
20;4327;1037;3.0441;<1H OCEAN;185400
20;5476;1073;5.6637;<1H OCEAN;222100
14;4494;1048;4.7821;<1H OCEAN;169400
5;6190;993;4.4034;INLAND;133200
18;5009;1108;3.0042;INLAND;106500
52;3830;;3.4801;NEAR BAY;500001
31;3757;1102;1.9309;<1H OCEAN;137500
31;5488;1055;8.8742;<1H OCEAN;500001
15;5583;1149;1.9779;INLAND;73300
35;5113;959;4.7625;NEAR OCEAN;281300
26;3218;1021;3.2875;NEAR BAY;182700
29;3559;1034;3.2643;<1H OCEAN;163900
12;7508;1058;5.8788;NEAR OCEAN;500001
26;4397;997;2.4875;NEAR BAY;90000
27;3997;1073;3.75;NEAR BAY;242800
20;3854;1046;1.6747;NEAR OCEAN;100000
52;3598;1011;2.9871;NEAR BAY;380000
8;6638;1054;4.6776;<1H OCEAN;295500
12;3831;1083;2.4375;<1H OCEAN;255400
26;4297;1037;3.045;<1H OCEAN;184000
13;6141;1019;4.2432;INLAND;326500
37;4142;1031;2.693;NEAR OCEAN;174100
17;5121;1017;2.9706;<1H OCEAN;81300
24;5046;1001;4.7118;<1H OCEAN;274600
21;5992;986;5.2405;<1H OCEAN;302400
25;4013;1097;3.0453;NEAR OCEAN;185900
21;2741;1029;1.3274;NEAR OCEAN;218800
43;4994;1057;5.5321;<1H OCEAN;500001
15;6473;1027;5.0143;<1H OCEAN;271100
34;2501;1047;1.8771;<1H OCEAN;247500
28;3507;969;2.0162;<1H OCEAN;142000
30;4071;1067;2.7268;<1H OCEAN;218100
11;5546;974;3.7109;<1H OCEAN;199800
24;5230;934;5.4228;<1H OCEAN;264100
14;5514;909;3.8598;INLAND;174400
18;5505;1005;5;<1H OCEAN;269700
22;4241;1147;1.7708;INLAND;53500
17;3724;1023;3.2649;<1H OCEAN;202100
19;4808;1029;4.0121;<1H OCEAN;279700
16;4975;949;5.2361;<1H OCEAN;224700
13;5591;1013;5.5925;<1H OCEAN;208600
21;5694;1056;3.5363;NEAR OCEAN;90100
34;3848;991;2.6716;<1H OCEAN;227100
13;4770;969;5.883;NEAR OCEAN;295100
14;5104;1026;3.2148;INLAND;117000
9;6044;1222;3.24;NEAR OCEAN;264600
30;4238;1010;3.7632;<1H OCEAN;307000
18;6355;1100;6.0281;NEAR OCEAN;321100
17;2594;1028;2.0348;<1H OCEAN;177200
52;3944;1072;2.9567;NEAR BAY;425000
15;4615;1008;3.9063;NEAR OCEAN;198700
15;4690;1002;5.6051;NEAR OCEAN;267400
20;4126;1031;3.6832;<1H OCEAN;216900
18;5915;1000;4.5812;<1H OCEAN;255200
52;4683;1055;4.1148;NEAR BAY;457800
3;6164;1175;6.7413;NEAR BAY;435900
24;4420;996;3.506;<1H OCEAN;226400
15;4472;1079;2.5;INLAND;175900
12;5127;998;4.0458;INLAND;130600
19;3522;1036;3.2663;<1H OCEAN;337500
21;3764;1081;2.5057;<1H OCEAN;156300
20;3442;1526;3.1985;<1H OCEAN;106300
15;3927;1018;2.4367;<1H OCEAN;111400
11;6341;1030;4.8554;<1H OCEAN;206700
52;3823;1040;4.2458;NEAR BAY;450000
5;6529;1010;5.6754;<1H OCEAN;298500
9;4934;1112;3.5;<1H OCEAN;194800
19;2870;1021;1.7395;<1H OCEAN;162500
14;3771;1180;3.1603;<1H OCEAN;287500
20;3960;1027;3.0441;<1H OCEAN;193800
27;5640;1001;5.065;<1H OCEAN;215400
9;5206;992;2.885;<1H OCEAN;162500
12;4329;1068;4.5094;<1H OCEAN;160200
14;6920;996;5.0672;INLAND;171300
34;4325;1015;2.8489;NEAR OCEAN;128300
52;3587;1030;2.5403;NEAR BAY;250000
27;5509;1059;3.8456;<1H OCEAN;500001
14;5487;1024;4.175;<1H OCEAN;229800
24;5045;972;2.6792;INLAND;138900
37;3633;1085;2.6104;NEAR BAY;193100
21;5051;1054;1.5863;INLAND;81300
5;6268;1003;5.1457;INLAND;118200
16;2930;1038;2.6458;<1H OCEAN;372200
2;6900;1238;3.0417;INLAND;146300
20;6541;1401;2.1339;INLAND;78500
33;6841;950;7.1088;NEAR OCEAN;443300
15;5024;992;3.6025;INLAND;116400
19;7357;963;6.9473;<1H OCEAN;361400
24;5377;1005;3.4542;INLAND;121200
18;6100;1018;4.9932;<1H OCEAN;284000
5;6678;1011;7.5177;<1H OCEAN;330000
40;4459;1027;3.5322;NEAR OCEAN;361900
15;5132;1059;5.6511;<1H OCEAN;404800
11;4695;955;3.2158;NEAR OCEAN;223600
21;3639;1002;4.6197;<1H OCEAN;387500
20;3196;994;3.0206;<1H OCEAN;219500
26;2589;1003;2.1992;<1H OCEAN;170800
22;4417;1054;4.25;<1H OCEAN;170300
14;5737;1008;4.4602;INLAND;134500
4;6423;1042;7.6348;NEAR OCEAN;337000
13;7367;1042;5.3102;NEAR BAY;195000
2;6992;1132;4.3879;INLAND;144400
13;5301;1025;3.5954;INLAND;163000
33;4168;1112;2.7515;NEAR OCEAN;247700
19;6326;1025;6.2498;NEAR OCEAN;353300
17;5276;1020;4.5828;NEAR OCEAN;205400
17;5239;1045;4.375;<1H OCEAN;248100
22;4266;1010;2.8175;<1H OCEAN;135200
11;5785;1035;4.693;<1H OCEAN;232200
16;5187;1014;4.4551;NEAR BAY;252400
32;3407;1071;3.0369;<1H OCEAN;500001
9;3553;1035;2.9726;<1H OCEAN;133800
15;4784;1039;2.4375;NEAR OCEAN;108900
19;3694;1036;3.6991;<1H OCEAN;271500
20;4084;1062;3.2388;<1H OCEAN;256300
10;4292;1075;3.6974;<1H OCEAN;286600
8;6146;1017;4.67;INLAND;127600
39;4292;1097;2.9405;NEAR OCEAN;340500
26;5574;1025;4.0324;<1H OCEAN;244900
21;5195;1020;4.5033;<1H OCEAN;160500
8;4711;963;3.5488;INLAND;101600
21;7436;984;7.6775;<1H OCEAN;391200
17;4363;1041;3.9531;NEAR BAY;417600
12;4695;1110;4.6483;<1H OCEAN;190800
15;6940;1019;5.4889;INLAND;232300
3;4778;1047;5.7695;<1H OCEAN;271400
30;3317;1058;1.1835;NEAR BAY;133300
26;2645;1005;0.6991;INLAND;89500
8;6042;979;3.3438;INLAND;124400
21;8502;2634;1.3811;INLAND;51300
14;5180;1051;4.5;<1H OCEAN;222200
24;5372;1051;3.0652;<1H OCEAN;131100
18;8953;1074;10.7372;<1H OCEAN;500001
46;3659;1068;2.5211;<1H OCEAN;162900
31;2827;1084;2.0278;<1H OCEAN;360000
17;3852;1066;2.3482;<1H OCEAN;255400
42;3896;981;3.153;<1H OCEAN;150900
21;4185;1018;3.0481;NEAR OCEAN;210000
42;4219;1125;1.2387;NEAR BAY;212800
22;6719;1068;6.1265;<1H OCEAN;260300
38;3495;1100;2.2148;<1H OCEAN;438300
52;3457;1021;2.565;NEAR BAY;225000
15;5614;989;5.035;NEAR OCEAN;242900
23;4574;1423;4.0965;<1H OCEAN;500001
3;4188;1136;3.0481;INLAND;92500
36;3982;1045;3.5364;NEAR BAY;314100
26;5745;1017;5;<1H OCEAN;202300
18;3833;;3.4679;<1H OCEAN;219700
8;3105;1256;0.8131;<1H OCEAN;275000
52;3175;1057;3.1766;<1H OCEAN;225000
15;6093;1051;4.2075;INLAND;183600
50;3312;1095;2.7165;NEAR BAY;500001
18;4893;1008;2.5212;INLAND;110000
38;5277;1008;3.9722;NEAR OCEAN;276200
15;5957;1037;6.2907;<1H OCEAN;253100
6;6719;1016;5.4886;<1H OCEAN;254200
21;4124;1054;2.6321;NEAR BAY;223100
10;7665;999;10.8805;<1H OCEAN;500001
25;4927;1005;2.7325;NEAR BAY;162900
28;5018;1066;4.0174;<1H OCEAN;273900
5;5613;1060;3.1946;INLAND;132700
24;6246;1028;6.3002;<1H OCEAN;282900
35;3218;1108;1.7464;NEAR BAY;216700
29;4362;1053;1.7284;INLAND;74500
17;2518;1196;1.7199;<1H OCEAN;175000
25;4149;1067;3.9722;<1H OCEAN;450000
20;5330;976;5.2138;<1H OCEAN;233100
14;9425;2020;2.6298;INLAND;145200
8;6190;1088;3.8616;<1H OCEAN;195100
18;6213;1188;3.748;NEAR OCEAN;380400
15;5907;1257;2.3125;INLAND;96900
26;4022;1081;2.8042;<1H OCEAN;206300
23;6368;1030;6.1142;<1H OCEAN;240400
5;5846;1035;4.7965;<1H OCEAN;160800
2;7544;1516;4.0037;INLAND;245200
14;6665;1231;5.09;<1H OCEAN;268500
20;3939;1143;2.9025;<1H OCEAN;229100
27;3133;1021;2.697;<1H OCEAN;412500
12;4436;1133;3.5812;NEAR OCEAN;198600
18;5877;1043;4.0294;INLAND;133200
20;5689;992;5.5845;NEAR OCEAN;304300
10;3937;1054;3.2617;<1H OCEAN;252200
26;2302;1124;2.3567;<1H OCEAN;253100
25;7105;1012;6.8112;<1H OCEAN;500001
3;6577;1056;5.9263;INLAND;251800
23;5495;1141;3.9156;<1H OCEAN;224100
25;3208;1111;2.6673;<1H OCEAN;218100
16;4367;1161;4.0214;<1H OCEAN;139500
7;6483;976;5.7358;NEAR OCEAN;221600
33;4853;1105;3.2622;<1H OCEAN;208600
5;6529;997;5.3275;<1H OCEAN;168700
19;4108;1101;1.9893;<1H OCEAN;112500
15;5923;1206;3.1793;<1H OCEAN;159900
31;4022;1208;1.3096;<1H OCEAN;116300
5;5807;1182;2.4012;INLAND;159400
4;7474;1037;8.7591;<1H OCEAN;434700
20;4228;1006;4.3081;<1H OCEAN;227300
16;4609;1220;3.375;NEAR OCEAN;218800
35;2624;1116;2.0132;<1H OCEAN;198400
19;3013;1118;2.5386;<1H OCEAN;290600
9;5534;1206;3.6161;INLAND;99100
16;5648;1089;2.6739;INLAND;78000
22;7548;1038;6.729;NEAR OCEAN;409300
49;3828;1197;2.4677;<1H OCEAN;219200
26;3695;1144;2.6667;<1H OCEAN;229300
25;5622;998;5.785;<1H OCEAN;395300
20;4927;1042;1.7679;INLAND;79800
18;5501;1051;4.1855;INLAND;162100
25;4409;1018;2.8727;<1H OCEAN;245100
32;3553;1060;2.5603;<1H OCEAN;174200
26;4263;1037;2.734;<1H OCEAN;148900
7;6508;1028;5.3707;<1H OCEAN;250500
6;8803;1114;8.7288;<1H OCEAN;425800
30;4439;1105;3.8984;NEAR OCEAN;306300
21;4193;1068;3.7188;<1H OCEAN;293000
25;4617;1046;2.9576;INLAND;108500
5;5526;;4.0767;INLAND;143100
33;1950;1047;1.7238;<1H OCEAN;110000
32;4275;;3.3512;<1H OCEAN;214100
26;7561;1051;7.2972;INLAND;269600
22;5484;1227;4.4375;NEAR OCEAN;500001
5;5764;996;4.4531;<1H OCEAN;177500
22;4179;1081;2.4435;INLAND;118500
12;5048;1122;3.1573;INLAND;126700
28;4164;1127;2.7483;<1H OCEAN;218800
14;6778;947;6.1953;NEAR BAY;258900
24;4602;1131;3.6771;<1H OCEAN;172200
14;7208;1012;6.617;NEAR OCEAN;285200
42;4120;1065;2.9345;NEAR BAY;225000
20;4867;1015;2.5685;INLAND;267600
8;7505;1089;5.2699;INLAND;204200
16;4986;1081;4.025;NEAR BAY;173200
21;5751;1082;4.3458;<1H OCEAN;407500
15;4420;1076;4.6375;<1H OCEAN;359100
23;4815;1081;3.488;<1H OCEAN;191800
25;3830;1105;2.6238;<1H OCEAN;210000
25;4077;1151;3.7721;<1H OCEAN;337500
16;4717;1119;2.1061;INLAND;72800
10;6531;1036;6.2319;<1H OCEAN;403700
23;3713;1078;1.7451;INLAND;89600
15;4430;992;4.5533;<1H OCEAN;209900
18;6075;1056;5.22;<1H OCEAN;399400
25;5411;998;4.3148;INLAND;240700
13;4563;1187;2.1189;INLAND;121700
23;3706;1106;1.7774;INLAND;100000
29;5154;1084;3.2664;NEAR BAY;142900
26;3231;1089;2.6535;<1H OCEAN;177200
17;4678;1065;4.2276;<1H OCEAN;254100
12;6358;1182;4.0357;<1H OCEAN;295900
34;2716;1114;1.7514;<1H OCEAN;187500
22;5290;1054;4.53;<1H OCEAN;226400
16;3372;1101;4.1303;NEAR OCEAN;146500
20;4475;1048;4.8836;<1H OCEAN;396200
32;3809;1098;2.6429;NEAR BAY;218500
29;6895;1022;6.1922;NEAR BAY;273200
25;6191;1081;6.4246;NEAR OCEAN;446700
28;5448;1089;4.7475;NEAR BAY;474600
16;3920;1094;1.3291;<1H OCEAN;120800
7;6322;1046;4.7276;INLAND;197500
25;4952;1062;1.8446;INLAND;85700
52;4079;1112;4.5913;NEAR BAY;500001
39;4075;1085;2.3317;NEAR OCEAN;222500
37;4296;1089;3.2462;NEAR BAY;329400
29;3703;1075;2.7075;NEAR OCEAN;323800
42;5266;1167;2.7375;NEAR BAY;120000
15;3952;984;2.558;INLAND;121600
4;6712;1200;3.2277;INLAND;126500
18;5591;1042;3.5822;NEAR OCEAN;219900
26;4586;1042;4.174;<1H OCEAN;205100
38;5587;996;4.1711;NEAR BAY;336900
47;5416;1115;3.5055;NEAR BAY;382100
3;8874;1302;6.8588;<1H OCEAN;302000
8;4454;1058;4.5615;<1H OCEAN;282600
17;6725;1051;6.4313;<1H OCEAN;393100
32;2880;1063;2.3846;<1H OCEAN;258300
18;6025;1062;4.8889;INLAND;155700
11;5330;1056;4.763;NEAR OCEAN;232700
6;6160;993;4.6187;<1H OCEAN;205000
52;2737;1241;1.8068;NEAR BAY;225000
28;5015;1240;1.2269;NEAR BAY;181900
15;6725;1111;4.1875;<1H OCEAN;261600
8;5875;1115;3.6392;NEAR BAY;246300
10;6435;1040;5.575;INLAND;132200
29;3768;1211;2.7685;<1H OCEAN;204500
41;4138;1130;2.978;<1H OCEAN;306800
17;4866;1056;2.4574;INLAND;103300
21;4617;1101;3.2289;<1H OCEAN;318100
24;3696;1125;2.3789;<1H OCEAN;266700
24;6540;1008;5.5632;INLAND;175200
8;6463;1095;3.2215;INLAND;108800
17;6645;1034;6.3892;NEAR OCEAN;480800
27;4286;1071;3.3125;<1H OCEAN;222800
28;5091;1074;3.6477;<1H OCEAN;117400
30;3533;1061;2.2417;NEAR OCEAN;151900
13;6301;1080;3.5258;INLAND;84900
8;4942;1173;3.445;NEAR OCEAN;203400
18;6154;1070;5.6392;<1H OCEAN;271500
11;5363;1160;3.8583;<1H OCEAN;170700
24;3988;1098;2.7036;<1H OCEAN;170000
52;3321;1115;2.0987;NEAR BAY;458300
27;6740;1073;5.2131;NEAR BAY;252500
34;3978;1073;1.7622;<1H OCEAN;167900
32;4492;1075;3.2373;<1H OCEAN;183100
24;4232;1092;2.52;<1H OCEAN;146000
37;4916;1134;3.2862;<1H OCEAN;152300
25;1714;1176;1.3241;<1H OCEAN;112500
18;4780;1192;4.4674;<1H OCEAN;500001
27;5257;1082;3.3906;<1H OCEAN;237200
29;4964;1056;3.0827;<1H OCEAN;148100
25;6964;1066;5.2898;INLAND;177100
14;6027;1148;2.964;INLAND;121500
11;5684;1139;3.6875;INLAND;112600
14;6788;1216;3.3603;<1H OCEAN;280200
52;4190;1105;3.0897;NEAR BAY;234100
31;4353;1117;3.0727;INLAND;242600
15;5828;1051;3.7813;INLAND;143200
52;4001;1084;3.5052;NEAR BAY;391200
15;3148;1116;3.0466;<1H OCEAN;159600
17;5544;1068;5.322;<1H OCEAN;282700
21;7010;1063;6.776;<1H OCEAN;278100
14;5827;1246;3.0212;INLAND;112900
7;6100;1185;5.5673;NEAR OCEAN;288200
20;4582;1124;4.0556;NEAR OCEAN;275000
17;4150;1148;3.5051;<1H OCEAN;232400
25;3297;1066;2.2817;<1H OCEAN;164200
3;5813;1264;4.3897;NEAR OCEAN;341300
8;5823;1104;3.6292;<1H OCEAN;183600
21;5031;1168;3.875;NEAR BAY;179300
23;5624;1148;3.1297;INLAND;79000
33;3437;1081;2.25;<1H OCEAN;203700
4;5998;1092;5.2692;INLAND;174800
23;7544;1031;7.642;<1H OCEAN;374900
9;5558;1099;3.6455;INLAND;139200
19;6190;1355;3.0021;INLAND;152300
16;3402;1193;3.5861;<1H OCEAN;500001
8;6322;1001;4.8233;<1H OCEAN;214000
4;7042;1100;5.0555;<1H OCEAN;240800
18;3905;1007;3.6932;NEAR BAY;166800
14;4328;1100;2.2899;NEAR OCEAN;159000
7;6434;1201;3.7656;INLAND;145000
21;4812;1117;2.5083;INLAND;128500
52;3364;1100;2.1343;NEAR BAY;400000
28;3889;1199;1.8806;<1H OCEAN;113900
7;4672;1121;3.4228;INLAND;115700
16;5130;1172;1.6784;INLAND;71900
39;4220;1055;2.639;NEAR OCEAN;242500
30;5367;1207;3.1796;NEAR BAY;170300
25;6296;1082;4.5357;INLAND;188400
23;6689;1124;5.9254;<1H OCEAN;491200
24;5321;1063;4.3882;<1H OCEAN;189300
17;5434;1106;2.8226;INLAND;99900
52;3610;1286;3.2059;NEAR BAY;500001
16;4907;1117;2.6757;NEAR OCEAN;229200
14;5264;1064;3.8117;INLAND;82800
30;5996;1018;4.6127;INLAND;151800
25;7335;1157;6.5475;NEAR OCEAN;500001
18;7245;1029;6.9508;<1H OCEAN;361200
24;4880;1044;4.1387;<1H OCEAN;157700
30;5268;1093;4.015;<1H OCEAN;186700
33;4413;1107;2.9861;NEAR BAY;208200
16;4552;1166;2.25;<1H OCEAN;136300
9;7085;1148;4.997;INLAND;142900
33;6778;1092;8.565;<1H OCEAN;500001
43;4329;1110;2.975;NEAR BAY;243400
20;4090;1271;2.773;<1H OCEAN;140500
39;4098;1100;2.918;<1H OCEAN;345600
52;4397;1116;2.7587;NEAR BAY;354500
20;8146;1131;7.167;<1H OCEAN;357100
17;3667;1209;2.425;<1H OCEAN;175500
28;5721;1029;3.963;<1H OCEAN;164400
34;2470;1197;1.9038;<1H OCEAN;325000
19;6807;1164;3.1591;INLAND;189700
21;5662;1185;3.3482;INLAND;137300
3;7030;1191;4.962;INLAND;161700
10;5777;1112;4.1514;<1H OCEAN;194100
29;5650;1084;2.8192;<1H OCEAN;162500
34;4789;1175;2.1782;INLAND;58400
5;4718;1140;2.9877;INLAND;119900
12;5719;1064;5.2879;NEAR BAY;231200
10;7264;1137;10.2233;NEAR OCEAN;500001
7;7684;1088;6.3401;NEAR OCEAN;387300
24;6393;1141;5.1384;<1H OCEAN;336900
23;4676;1096;1.7847;INLAND;109500
15;4799;1209;2.6582;INLAND;122800
19;4574;1152;2.065;<1H OCEAN;124100
20;5483;1079;4.6845;<1H OCEAN;250000
23;7480;1084;6.9223;<1H OCEAN;338400
18;5761;1063;4.4472;INLAND;161100
26;5550;1153;2.5509;NEAR OCEAN;181800
18;6860;1079;5.2957;NEAR BAY;171900
18;7338;1020;7.0242;<1H OCEAN;293100
6;7383;1095;5.3119;INLAND;157300
13;4715;1090;2.9693;INLAND;104400
8;8806;1401;4.2155;NEAR OCEAN;247800
15;3315;1042;2.3199;<1H OCEAN;140100
20;6483;1068;5.0838;NEAR BAY;248200
15;6809;1052;5.3064;INLAND;165000
29;9013;1117;13.947;<1H OCEAN;500001
26;6777;1051;6.3663;<1H OCEAN;279400
36;4519;1081;2.8561;NEAR OCEAN;179100
6;8072;1050;7.2494;<1H OCEAN;336500
17;4505;1140;3.3536;NEAR OCEAN;283300
6;6106;1134;5.2206;<1H OCEAN;280200
22;3313;1235;0.7473;<1H OCEAN;168800
25;3742;1180;2.4;NEAR OCEAN;153700
20;4413;;2.8594;<1H OCEAN;215100
20;5801;1148;3.9063;INLAND;162100
9;5904;1165;3.125;INLAND;92800
23;6846;1078;6.3702;<1H OCEAN;332000
25;5950;1155;4.2564;<1H OCEAN;204600
9;5983;1122;3.1505;INLAND;102000
30;5201;1104;3.2661;NEAR OCEAN;140400
35;6422;1380;5.0165;NEAR OCEAN;202300
4;7392;1155;4.5246;INLAND;198900
18;5238;1083;4.4583;<1H OCEAN;190100
12;5098;1094;3.5444;INLAND;132500
12;4776;1082;2.9184;<1H OCEAN;100500
12;5608;1049;3.9864;INLAND;200200
39;4893;1210;1.2065;INLAND;55600
18;6572;1105;5.2987;<1H OCEAN;203400
23;4138;1171;3.0125;<1H OCEAN;181700
17;7187;1073;6.5901;<1H OCEAN;337400
19;7034;1139;6.0873;<1H OCEAN;277300
7;8363;1314;5.3321;INLAND;208100
31;4345;1158;2.8233;<1H OCEAN;310000
7;5954;1071;3.2056;INLAND;134100
19;6356;1100;4.7325;NEAR OCEAN;283500
17;6488;1102;5.0962;<1H OCEAN;238000
31;4267;1070;3.0212;<1H OCEAN;208200
11;5897;1138;4.15;INLAND;85700
13;3487;1131;2.1602;<1H OCEAN;221900
23;6060;1165;3.1528;INLAND;69000
34;6001;1111;4.5878;NEAR OCEAN;291000
24;3983;1126;3.6742;NEAR BAY;275000
14;4773;1133;1.7227;INLAND;105000
2;4860;1193;4.5022;<1H OCEAN;151900
23;6157;1129;5.0629;<1H OCEAN;232600
5;4921;1179;5.6936;NEAR BAY;322200
25;5154;1105;2.7566;INLAND;80200
3;6484;1037;4.5881;<1H OCEAN;136400
30;5351;1134;3.5817;NEAR OCEAN;369300
19;7646;1618;3.5569;INLAND;128000
15;6928;1529;2.5405;INLAND;69600
36;6090;1057;5.6629;NEAR OCEAN;343600
35;3300;1154;1.473;<1H OCEAN;213600
33;4988;1169;1.9728;INLAND;76400
19;6224;1105;5.9541;<1H OCEAN;500001
